Incident #,Incident City,Incident Date,Incident Description,Incident Type,Incident Type Code,Incident ZipCode,Station,Station City,Station ZipCode,Distance,Incident Position,Station Position,Time to Arrival (s),Time to Dispatch (s),Time to Dispatch Target (s),Time to En Route (s),Time to En Route Target (s),Day,Month,Year,Time,Dispatch Time/Target Ratio,En Route Time/Target Ratio
21005966,Atlanta,2021-12-01 05:37:00,Detailed description of the incident #21005966,Fire Related,F3A,30327,AFRD Station 26,Atlanta,30327,1.326174454,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),480,0,240,120,300,1,12,2021,05:37:00,0.0%,40.0%
21061443,Atlanta,2022-02-26 14:44:00,Detailed description of the incident #21061443,Fire Related,F3A,30327,AFRD Station 26,Atlanta,30327,0.994778284,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),480,60,240,120,300,26,2,2022,14:44:00,25.0%,40.0%
21008971,Atlanta,2021-12-11 21:06:00,Detailed description of the incident #21008971,Fire Related,F3A,30327,AFRD Station 26,Atlanta,30327,2.135022341,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),480,60,240,120,300,11,12,2021,21:06:00,25.0%,40.0%
21004965,Atlanta,2021-11-27 03:13:00,Detailed description of the incident #21004965,Fire Related,F3A,30327,AFRD Station 26,Atlanta,30327,1.326174454,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),480,60,240,120,300,27,11,2021,03:13:00,25.0%,40.0%
21009099,Atlanta,2021-12-12 05:33:00,Detailed description of the incident #21009099,Fire Related,F3A,30327,AFRD Station 26,Atlanta,30327,0.994778284,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),480,120,240,120,300,12,12,2021,05:33:00,50.0%,40.0%
21066439,Atlanta,2022-03-18 09:16:00,Detailed description of the incident #21066439,Gas Related,F93,30327,AFRD Station 26,Atlanta,30327,1.469797276,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),480,60,240,120,300,18,3,2022,09:16:00,25.0%,40.0%
21093983,Atlanta,2022-06-29 05:32:00,Detailed description of the incident #21093983,Fire Related,F3A,30327,AFRD Station 26,Atlanta,30327,1.997912918,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),540,60,240,120,300,29,6,2022,05:32:00,25.0%,40.0%
21087051,Atlanta,2022-05-28 19:29:00,Detailed description of the incident #21087051,Fire Related,F3A,30327,AFRD Station 26,Atlanta,30327,0.98701671,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),540,120,240,120,300,28,5,2022,19:29:00,50.0%,40.0%
21060686,Atlanta,2022-02-23 17:50:00,Detailed description of the incident #21060686,Gas Related,F93,30327,AFRD Station 26,Atlanta,30327,0.887123228,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),540,300,240,120,300,23,2,2022,17:50:00,125.0%,40.0%
21009102,Atlanta,2021-12-12 05:46:00,Detailed description of the incident #21009102,Fire Related,F3A,30327,AFRD Station 26,Atlanta,30327,1.084357307,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),600,0,240,120,300,12,12,2021,05:46:00,0.0%,40.0%
21060403,Atlanta,2022-02-22 18:57:00,Detailed description of the incident #21060403,Fire Related,F3A,30327,AFRD Station 26,Atlanta,30327,1.084357307,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),660,60,240,120,300,22,2,2022,18:57:00,25.0%,40.0%
21094225,Atlanta,2022-06-30 03:07:00,Detailed description of the incident #21094225,Fire Related,F3A,30327,AFRD Station 26,Atlanta,30327,1.842643879,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),660,120,240,120,300,30,6,2022,03:07:00,50.0%,40.0%
21073048,Atlanta,2022-04-14 18:17:00,Detailed description of the incident #21073048,Fire Related,F3A,30327,AFRD Station 26,Atlanta,30327,0.543063713,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),780,0,240,120,300,14,4,2022,18:17:00,0.0%,40.0%
21073902,Atlanta,2022-04-18 09:02:00,Detailed description of the incident #21073902,Fire Related,F3A,30327,AFRD Station 27,Atlanta,30327,0.408225971,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),180,0,240,120,300,18,4,2022,09:02:00,0.0%,40.0%
21044185,Atlanta,2021-12-29 11:22:00,Detailed description of the incident #21044185,Fire Related,F3A,30327,AFRD Station 27,Atlanta,30327,0.829570464,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),180,120,240,120,300,29,12,2021,11:22:00,50.0%,40.0%
21007803,Atlanta,2021-12-07 17:51:00,Detailed description of the incident #21007803,Fire Related,F3A,30327,AFRD Station 27,Atlanta,30327,0.707463131,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,60,240,120,300,7,12,2021,17:51:00,25.0%,40.0%
21059302,Atlanta,2022-02-18 20:42:00,Detailed description of the incident #21059302,Fire Related,F3A,30327,AFRD Station 27,Atlanta,30327,0.829570464,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,60,240,120,300,18,2,2022,20:42:00,25.0%,40.0%
22005898,Atlanta,2022-07-27 16:56:00,Detailed description of the incident #22005898,Fire Related,F35,30327,AFRD Station 27,Atlanta,30327,1.797416096,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,240,240,120,300,27,7,2022,16:56:00,100.0%,40.0%
21079069,Atlanta,2022-05-12 09:18:00,Detailed description of the incident #21079069,Gas Related,F93,30327,AFRD Station 27,Atlanta,30327,0.428679224,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,2160,240,120,300,12,5,2022,09:18:00,900.0%,40.0%
22003293,Atlanta,2022-07-14 23:41:00,Detailed description of the incident #22003293,Fire Related,F3A,30327,AFRD Station 27,Atlanta,30327,0.848862674,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),480,60,240,120,300,14,7,2022,23:41:00,25.0%,40.0%
21006544,Atlanta,2021-12-03 11:28:00,Detailed description of the incident #21006544,Fire Related,F3A,30327,AFRD Station 27,Atlanta,30327,1.030865107,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),660,60,240,120,300,3,12,2021,11:28:00,25.0%,40.0%
21003243,Atlanta,2021-11-20 18:48:00,Detailed description of the incident #21003243,Fire Related,F3A,30327,AFRD Station 27,Atlanta,30327,0.826741413,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),660,60,240,120,300,20,11,2021,18:48:00,25.0%,40.0%
21073373,Atlanta,2022-04-16 00:19:00,Detailed description of the incident #21073373,Fire Related,F33D,30331,AFRD Station 31,Atlanta,30331,1.333447123,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),0,120,240,120,300,16,4,2022,00:19:00,50.0%,40.0%
21002217,Atlanta,2021-11-16 17:02:00,Detailed description of the incident #21002217,Fire Related,F33B,30331,AFRD Station 31,Atlanta,30331,0.19566573,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),60,240,240,120,300,16,11,2021,17:02:00,100.0%,40.0%
21007881,Atlanta,2021-12-08 03:25:00,Detailed description of the incident #21007881,Fire Related,F33B,30331,AFRD Station 31,Atlanta,30331,1.333447123,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),120,60,240,120,300,8,12,2021,03:25:00,25.0%,40.0%
21059374,Atlanta,2022-02-19 01:34:00,Detailed description of the incident #21059374,Fire Related,F3A,30331,AFRD Station 31,Atlanta,30331,1.376104459,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),120,60,240,120,300,19,2,2022,01:34:00,25.0%,40.0%
21044859,Atlanta,2021-12-31 23:31:00,Detailed description of the incident #21044859,Fire Related,F3A,30331,AFRD Station 31,Atlanta,30331,0.675902062,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),180,60,240,120,300,31,12,2021,23:31:00,25.0%,40.0%
21007395,Atlanta,2021-12-06 10:38:00,Detailed description of the incident #21007395,Fire Related,F3A,30331,AFRD Station 31,Atlanta,30331,0.633804425,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),180,360,240,120,300,6,12,2021,10:38:00,150.0%,40.0%
21075855,Atlanta,2022-04-27 09:52:00,Detailed description of the incident #21075855,Fire Related,F34,30331,AFRD Station 31,Atlanta,30331,0.711586368,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,60,240,120,300,27,4,2022,09:52:00,25.0%,40.0%
21053587,Atlanta,2022-01-30 14:43:00,Detailed description of the incident #21053587,Fire Related,F35,30331,AFRD Station 31,Atlanta,30331,0.767681593,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,240,240,120,300,30,1,2022,14:43:00,100.0%,40.0%
21047432,Atlanta,2022-01-09 17:24:00,Detailed description of the incident #21047432,Fire Related,F3A,30331,AFRD Station 31,Atlanta,30331,1.111789274,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,60,240,120,300,9,1,2022,17:24:00,25.0%,40.0%
21073148,Atlanta,2022-04-15 05:14:00,Detailed description of the incident #21073148,Fire Related,F3A,30331,AFRD Station 31,Atlanta,30331,0.675902062,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,60,240,120,300,15,4,2022,05:14:00,25.0%,40.0%
21059388,Atlanta,2022-02-19 02:45:00,Detailed description of the incident #21059388,Fire Related,F3A,30331,AFRD Station 31,Atlanta,30331,1.990413862,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,60,240,120,300,19,2,2022,02:45:00,25.0%,40.0%
21052246,Atlanta,2022-01-25 23:07:00,Detailed description of the incident #21052246,Gas Related,F93,30331,AFRD Station 31,Atlanta,30331,0.611938239,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,60,240,120,300,25,1,2022,23:07:00,25.0%,40.0%
22004596,Atlanta,2022-07-20 22:00:00,Detailed description of the incident #22004596,Gas Related,F93,30331,AFRD Station 31,Atlanta,30331,2.153030304,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,240,240,120,300,20,7,2022,22:00:00,100.0%,40.0%
21074209,Atlanta,2022-04-19 17:34:00,Detailed description of the incident #21074209,Fire Related,F3A,30331,AFRD Station 31,Atlanta,30331,0.809738174,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,60,240,120,300,19,4,2022,17:34:00,25.0%,40.0%
21064977,Atlanta,2022-03-12 16:35:00,Detailed description of the incident #21064977,Fire Related,F3A,30331,AFRD Station 31,Atlanta,30331,0.675902062,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,60,240,120,300,12,3,2022,16:35:00,25.0%,40.0%
21010055,Atlanta,2021-12-15 17:44:00,Detailed description of the incident #21010055,Fire Related,F3A,30331,AFRD Station 31,Atlanta,30331,1.722562775,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,120,240,120,300,15,12,2021,17:44:00,50.0%,40.0%
22002136,Atlanta,2022-07-10 00:42:00,Detailed description of the incident #22002136,Fire Related,F3A,30331,AFRD Station 31,Atlanta,30331,0.745006313,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,120,240,120,300,10,7,2022,00:42:00,50.0%,40.0%
21067308,Atlanta,2022-03-21 16:45:00,Detailed description of the incident #21067308,Fire Related,F3A,30331,AFRD Station 31,Atlanta,30331,1.298048674,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,120,240,120,300,21,3,2022,16:45:00,50.0%,40.0%
21010416,Atlanta,2021-12-16 23:26:00,Detailed description of the incident #21010416,Gas Related,F93,30331,AFRD Station 31,Atlanta,30331,1.956211048,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,120,240,120,300,16,12,2021,23:26:00,50.0%,40.0%
21043412,Atlanta,2021-12-26 11:17:00,Detailed description of the incident #21043412,Fire Related,F33G,30331,AFRD Station 31,Atlanta,30331,0.843545868,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,60,240,120,300,26,12,2021,11:17:00,25.0%,40.0%
21064145,Atlanta,2022-03-09 07:06:00,Detailed description of the incident #21064145,Fire Related,F3A,30331,AFRD Station 31,Atlanta,30331,2.231012178,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,0,240,120,300,9,3,2022,07:06:00,0.0%,40.0%
21069037,Atlanta,2022-03-29 01:13:00,Detailed description of the incident #21069037,Fire Related,F3A,30331,AFRD Station 31,Atlanta,30331,2.011505053,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,60,240,120,300,29,3,2022,01:13:00,25.0%,40.0%
21093881,Atlanta,2022-06-28 18:49:00,Detailed description of the incident #21093881,Fire Related,F3A,30331,AFRD Station 31,Atlanta,30331,2.211571046,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,240,240,120,300,28,6,2022,18:49:00,100.0%,40.0%
21092893,Atlanta,2022-06-24 12:58:00,Detailed description of the incident #21092893,Fire Related,F34,30331,AFRD Station 31,Atlanta,30331,2.263300095,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,0,240,120,300,24,6,2022,12:58:00,0.0%,40.0%
21042173,Atlanta,2021-12-21 21:44:00,Detailed description of the incident #21042173,Fire Related,F3A,30331,AFRD Station 31,Atlanta,30331,0.62820402,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,0,240,120,300,21,12,2021,21:44:00,0.0%,40.0%
21007842,Atlanta,2021-12-07 21:08:00,Detailed description of the incident #21007842,Fire Related,F3A,30331,AFRD Station 31,Atlanta,30331,2.089273622,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,0,240,120,300,7,12,2021,21:08:00,0.0%,40.0%
21005354,Atlanta,2021-11-28 16:23:00,Detailed description of the incident #21005354,Fire Related,F3A,30331,AFRD Station 31,Atlanta,30331,1.667076597,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,60,240,120,300,28,11,2021,16:23:00,25.0%,40.0%
21056216,Atlanta,2022-02-08 17:27:00,Detailed description of the incident #21056216,Fire Related,F3A,30331,AFRD Station 31,Atlanta,30331,2.231012178,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),480,0,240,120,300,8,2,2022,17:27:00,0.0%,40.0%
21075964,Atlanta,2022-04-27 18:22:00,Detailed description of the incident #21075964,Gas Related,F93,30331,AFRD Station 31,Atlanta,30331,1.425849401,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),480,0,240,120,300,27,4,2022,18:22:00,0.0%,40.0%
22005247,Atlanta,2022-07-24 02:23:00,Detailed description of the incident #22005247,Gas Related,F93,30331,AFRD Station 31,Atlanta,30331,2.038085824,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),480,360,240,120,300,24,7,2022,02:23:00,150.0%,40.0%
21079701,Atlanta,2022-05-15 02:21:00,Detailed description of the incident #21079701,Fire Related,F3A,30331,AFRD Station 31,Atlanta,30331,2.211571046,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),540,120,240,120,300,15,5,2022,02:21:00,50.0%,40.0%
21088797,Atlanta,2022-06-06 02:34:00,Detailed description of the incident #21088797,Gas Related,F93,30331,AFRD Station 31,Atlanta,30331,1.17044406,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),540,120,240,120,300,6,6,2022,02:34:00,50.0%,40.0%
21066306,Atlanta,2022-03-17 19:18:00,Detailed description of the incident #21066306,Fire Related,F3A,30331,AFRD Station 31,Atlanta,30331,2.231012178,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),600,0,240,120,300,17,3,2022,19:18:00,0.0%,40.0%
21000575,Atlanta,2021-11-09 18:06:00,Detailed description of the incident #21000575,Fire Related,F3A,30331,AFRD Station 31,Atlanta,30331,0.633804425,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),600,540,240,120,300,9,11,2021,18:06:00,225.0%,40.0%
21057768,Atlanta,2022-02-13 21:46:00,Detailed description of the incident #21057768,Fire Related,F3A,30331,AFRD Station 31,Atlanta,30331,1.902366176,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),1200,60,240,120,300,13,2,2022,21:46:00,25.0%,40.0%
21092229,Atlanta,2022-06-21 11:04:00,Detailed description of the incident #21092229,Gas Related,F93,30331,AFRD Station 31,Atlanta,30331,1.571517584,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),1320,240,240,120,300,21,6,2022,11:04:00,100.0%,40.0%
21048072,Atlanta,2022-01-12 09:28:00,Detailed description of the incident #21048072,Fire Related,F33B,30331,AFRD Station 9,Atlanta,30331,0.142793374,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),60,60,240,120,300,12,1,2022,09:28:00,25.0%,40.0%
21079030,Atlanta,2022-05-12 02:38:00,Detailed description of the incident #21079030,Fire Related,F33D,30331,AFRD Station 9,Atlanta,30331,1.323145212,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,60,240,120,300,12,5,2022,02:38:00,25.0%,40.0%
21064549,Atlanta,2022-03-10 18:39:00,Detailed description of the incident #21064549,Fire Related,F3A,30331,AFRD Station 9,Atlanta,30331,1.163395315,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,60,240,120,300,10,3,2022,18:39:00,25.0%,40.0%
21011100,Atlanta,2021-12-19 02:43:00,Detailed description of the incident #21011100,Fire Related,F3A,30331,AFRD Station 9,Atlanta,30331,0.634490116,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,60,240,120,300,19,12,2021,02:43:00,25.0%,40.0%
22002570,Atlanta,2022-07-11 19:59:00,Detailed description of the incident #22002570,Gas Related,F93,30331,AFRD Station 9,Atlanta,30331,0.906720404,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),240,180,240,120,300,11,7,2022,19:59:00,75.0%,40.0%
21006146,Atlanta,2021-12-01 18:38:00,Detailed description of the incident #21006146,Fire Related,F3A,30331,AFRD Station 9,Atlanta,30331,0.906720404,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,60,240,120,300,1,12,2021,18:38:00,25.0%,40.0%
21058700,Atlanta,2022-02-16 23:34:00,Detailed description of the incident #21058700,Fire Related,F3A,30331,AFRD Station 9,Atlanta,30331,1.229021784,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),300,60,240,120,300,16,2,2022,23:34:00,25.0%,40.0%
21045743,Atlanta,2022-01-03 18:54:00,Detailed description of the incident #21045743,Fire Related,F35,30331,AFRD Station 9,Atlanta,30331,0.777453219,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,60,240,120,300,3,1,2022,18:54:00,25.0%,40.0%
22002112,Atlanta,2022-07-09 21:56:00,Detailed description of the incident #22002112,Fire Related,F35,30331,AFRD Station 9,Atlanta,30331,0.713497935,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,240,240,120,300,9,7,2022,21:56:00,100.0%,40.0%
21074386,Atlanta,2022-04-20 14:03:00,Detailed description of the incident #21074386,Fire Related,F3A,30331,AFRD Station 9,Atlanta,30331,0.761692599,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,120,240,120,300,20,4,2022,14:03:00,50.0%,40.0%
21006778,Atlanta,2021-12-04 03:10:00,Detailed description of the incident #21006778,check and advise,F95,30331,AFRD Station 9,Atlanta,30331,0.764056374,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),360,120,240,120,300,4,12,2021,03:10:00,50.0%,40.0%
21047217,Atlanta,2022-01-09 00:22:00,Detailed description of the incident #21047217,Fire Related,F33G,30331,AFRD Station 9,Atlanta,30331,1.774831371,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,60,240,120,300,9,1,2022,00:22:00,25.0%,40.0%
21060265,Atlanta,2022-02-22 08:10:00,Detailed description of the incident #21060265,Fire Related,F34,30331,AFRD Station 9,Atlanta,30331,1.493006077,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,60,240,120,300,22,2,2022,08:10:00,25.0%,40.0%
22001955,Atlanta,2022-07-09 03:48:00,Detailed description of the incident #22001955,Fire Related,F34,30331,AFRD Station 9,Atlanta,30331,0.713497935,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,240,240,120,300,9,7,2022,03:48:00,100.0%,40.0%
21004970,Atlanta,2021-11-27 03:39:00,Detailed description of the incident #21004970,Fire Related,F35,30331,AFRD Station 9,Atlanta,30331,1.052099305,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,180,240,120,300,27,11,2021,03:39:00,75.0%,40.0%
22005254,Atlanta,2022-07-24 03:37:00,Detailed description of the incident #22005254,Fire Related,F3A,30331,AFRD Station 9,Atlanta,30331,0.931932689,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,60,240,120,300,24,7,2022,03:37:00,25.0%,40.0%
21067943,Atlanta,2022-03-24 06:10:00,Detailed description of the incident #21067943,Fire Related,F3A,30331,AFRD Station 9,Atlanta,30331,1.821314866,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,60,240,120,300,24,3,2022,06:10:00,25.0%,40.0%
21080510,Atlanta,2022-05-19 01:43:00,Detailed description of the incident #21080510,Fire Related,F3A,30331,AFRD Station 9,Atlanta,30331,0.999826599,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,60,240,120,300,19,5,2022,01:43:00,25.0%,40.0%
21069441,Atlanta,2022-03-30 20:37:00,Detailed description of the incident #21069441,Fire Related,F3A,30331,AFRD Station 9,Atlanta,30331,0.260238017,(INCIDENT POSITION NOT SPECIFIED),(STATION POSITION NOT SPECIFIED),420,60,240,120,300,30,3,2022,20:37:00,25.0%,40.0%
