Country,Incident #,Incident City,Incident Date,Incident Description,Incident Type,Incident Type Code,Incident ZipCode,State,Station,Station City,Station ZipCode,Distance,Incident Position,Station Position,Time to Arrival (s),Time to Dispatch (s),Time to Dispatch Target (s),Time to En Route (s),Time to En Route Target (s)
United States,22002225,Atlanta,7/10/2022 12:55:00 PM,Detailed description of the incident #22002225,fire alarm (assembly),F3A,30318,GA,AFRD Station 8,Atlanta,30318,0.990661077,Point,Point,420,120,240,120,300
United States,21080108,Atlanta,5/17/2022 5:12:00 AM,Detailed description of the incident #21080108,fire alarm (assembly),F3A,30318,GA,AFRD Station 8,Atlanta,30318,0.386852163,Point,Point,420,180,240,120,300
United States,21088020,Atlanta,6/2/2022 2:53:00 PM,Detailed description of the incident #21088020,fire alarm (assembly),F3A,30318,GA,AFRD Station 8,Atlanta,30318,0.889799472,Point,Point,420,360,240,120,300
United States,21063598,Atlanta,3/6/2022 11:24:00 PM,Detailed description of the incident #21063598,fire alarm (assembly),F3A,30318,GA,AFRD Station 8,Atlanta,30318,0.988812643,Point,Point,480,60,240,120,300
United States,21068316,Atlanta,3/25/2022 8:21:00 PM,Detailed description of the incident #21068316,fire alarm (assembly),F3A,30318,GA,AFRD Station 8,Atlanta,30318,1.032885328,Point,Point,480,180,240,120,300
United States,21076505,Atlanta,4/30/2022 3:29:00 AM,Detailed description of the incident #21076505,odor of gas/smoke or unknown,F93,30318,GA,AFRD Station 8,Atlanta,30318,0.356090180,Point,Point,480,0,240,120,300
United States,21051947,Atlanta,1/24/2022 11:56:00 PM,Detailed description of the incident #21051947,fire alarm (assembly),F3A,30318,GA,AFRD Station 8,Atlanta,30318,0.548071685,Point,Point,540,60,240,120,300
United States,21045974,Atlanta,1/4/2022 3:46:00 PM,Detailed description of the incident #21045974,vehicle fire,F34,30318,GA,AFRD Station 8,Atlanta,30318,0.506604868,Point,Point,900,60,240,120,300
United States,21805402,Atlanta,3/26/2022 8:57:00 AM,Detailed description of the incident #21805402,fire alarm (assembly),F3A,30320,GA,AFRD Station 40,Atlanta,30320,0.962033599,Point,Point,0,300,240,120,300
United States,21806277,Atlanta,5/4/2022 1:28:00 PM,Detailed description of the incident #21806277,fire alarm (assembly),F3A,30320,GA,AFRD Station 40,Atlanta,30320,0.405526924,Point,Point,60,780,240,120,300
United States,21807457,Atlanta,6/4/2022 9:13:00 PM,Detailed description of the incident #21807457,fire alarm (assembly),F3A,30320,GA,AFRD Station 40,Atlanta,30320,0.215759742,Point,Point,300,120,240,120,300
United States,21802748,Atlanta,12/6/2021 6:00:00 PM,Detailed description of the incident #21802748,fire alarm (assembly),F3A,30320,GA,AFRD Station 40,Atlanta,30320,0.121971781,Point,Point,300,180,240,120,300
United States,21803712,Atlanta,1/14/2022 9:47:00 PM,Detailed description of the incident #21803712,fire alarm (assembly),F3A,30320,GA,AFRD Station 40,Atlanta,30320,1.761508656,Point,Point,540,240,240,120,300
United States,21087029,Atlanta,5/28/2022 6:00:00 PM,Detailed description of the incident #21087029,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.345680289,Point,Point,120,0,240,120,300
United States,21007883,Atlanta,12/8/2021 3:42:00 AM,Detailed description of the incident #21007883,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.875735492,Point,Point,120,60,240,120,300
United States,21011171,Atlanta,12/19/2021 10:44:00 AM,Detailed description of the incident #21011171,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.203706608,Point,Point,120,120,240,120,300
United States,21082610,Atlanta,5/28/2022 9:52:00 AM,Detailed description of the incident #21082610,grass/brush fire/outside burning,F35,30324,GA,AFRD Station 29,Atlanta,30324,1.328411256,Point,Point,180,120,240,120,300
United States,22005114,Atlanta,7/23/2022 12:46:00 PM,Detailed description of the incident #22005114,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.363863205,Point,Point,180,0,240,120,300
United States,21050395,Atlanta,1/20/2022 3:55:00 AM,Detailed description of the incident #21050395,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.252239175,Point,Point,180,0,240,120,300
United States,21044381,Atlanta,12/30/2021 1:33:00 AM,Detailed description of the incident #21044381,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.344159777,Point,Point,180,60,240,120,300
United States,21058715,Atlanta,2/17/2022 1:02:00 AM,Detailed description of the incident #21058715,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.662351097,Point,Point,180,60,240,120,300
United States,21088755,Atlanta,6/5/2022 9:36:00 PM,Detailed description of the incident #21088755,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.713472081,Point,Point,180,120,240,120,300
United States,21080725,Atlanta,5/19/2022 11:12:00 PM,Detailed description of the incident #21080725,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.344159777,Point,Point,180,120,240,120,300
United States,21081446,Atlanta,5/23/2022 5:20:00 AM,Detailed description of the incident #21081446,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.577093807,Point,Point,180,300,240,120,300
United States,21065587,Atlanta,3/15/2022 3:43:00 AM,Detailed description of the incident #21065587,vehicle fire,F34,30324,GA,AFRD Station 29,Atlanta,30324,0.830370020,Point,Point,240,120,240,120,300
United States,21073889,Atlanta,4/18/2022 7:29:00 AM,Detailed description of the incident #21073889,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.667782405,Point,Point,240,0,240,120,300
United States,21054849,Atlanta,2/3/2022 10:51:00 PM,Detailed description of the incident #21054849,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,1.205152208,Point,Point,240,0,240,120,300
United States,21051878,Atlanta,1/24/2022 7:39:00 PM,Detailed description of the incident #21051878,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.640159328,Point,Point,240,0,240,120,300
United States,21007807,Atlanta,12/7/2021 6:16:00 PM,Detailed description of the incident #21007807,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.629516704,Point,Point,240,0,240,120,300
United States,21008142,Atlanta,12/9/2021 3:08:00 AM,Detailed description of the incident #21008142,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.252239175,Point,Point,240,0,240,120,300
United States,21087988,Atlanta,6/2/2022 11:48:00 AM,Detailed description of the incident #21087988,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,1.178144071,Point,Point,240,60,240,120,300
United States,21055518,Atlanta,2/6/2022 8:33:00 AM,Detailed description of the incident #21055518,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.844248373,Point,Point,240,60,240,120,300
United States,21056581,Atlanta,2/10/2022 2:11:00 AM,Detailed description of the incident #21056581,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.807678741,Point,Point,240,60,240,120,300
United States,21071877,Atlanta,4/9/2022 8:02:00 PM,Detailed description of the incident #21071877,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.775000372,Point,Point,240,60,240,120,300
United States,22005718,Atlanta,7/26/2022 4:36:00 PM,Detailed description of the incident #22005718,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.994278620,Point,Point,240,60,240,120,300
United States,21010487,Atlanta,12/17/2021 7:11:00 AM,Detailed description of the incident #21010487,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.849801586,Point,Point,240,240,240,120,300
United States,21010811,Atlanta,12/18/2021 8:25:00 AM,Detailed description of the incident #21010811,odor of gas/smoke or unknown,F93,30324,GA,AFRD Station 29,Atlanta,30324,1.131267980,Point,Point,240,180,240,120,300
United States,21053654,Atlanta,1/30/2022 6:48:00 PM,Detailed description of the incident #21053654,vehicle fire,F34,30324,GA,AFRD Station 29,Atlanta,30324,1.136796752,Point,Point,300,60,240,120,300
United States,21063387,Atlanta,3/6/2022 2:50:00 AM,Detailed description of the incident #21063387,vehicle fire,F34,30324,GA,AFRD Station 29,Atlanta,30324,1.335591639,Point,Point,300,120,240,120,300
United States,21044112,Atlanta,12/29/2021 5:07:00 AM,Detailed description of the incident #21044112,grass/brush fire/outside burning,F35,30324,GA,AFRD Station 29,Atlanta,30324,0.914051391,Point,Point,300,120,240,120,300
United States,21088275,Atlanta,6/3/2022 5:43:00 PM,Detailed description of the incident #21088275,grass/brush fire/outside burning,F35,30324,GA,AFRD Station 29,Atlanta,30324,1.338726882,Point,Point,300,180,240,120,300
United States,22002324,Atlanta,7/10/2022 8:03:00 PM,Detailed description of the incident #22002324,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.363863205,Point,Point,300,0,240,120,300
United States,21067008,Atlanta,3/20/2022 2:55:00 PM,Detailed description of the incident #21067008,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,1.150328931,Point,Point,300,0,240,120,300
United States,21049794,Atlanta,1/18/2022 12:29:00 AM,Detailed description of the incident #21049794,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.815382198,Point,Point,300,60,240,120,300
United States,21087477,Atlanta,5/31/2022 12:58:00 AM,Detailed description of the incident #21087477,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.849801586,Point,Point,300,60,240,120,300
United States,21064337,Atlanta,3/9/2022 10:28:00 PM,Detailed description of the incident #21064337,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.868510931,Point,Point,300,60,240,120,300
United States,21057237,Atlanta,2/12/2022 6:56:00 AM,Detailed description of the incident #21057237,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.754328294,Point,Point,300,120,240,120,300
United States,21044199,Atlanta,12/29/2021 12:36:00 PM,Detailed description of the incident #21044199,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.870059327,Point,Point,300,120,240,120,300
United States,22002817,Atlanta,7/12/2022 9:50:00 PM,Detailed description of the incident #22002817,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.994278620,Point,Point,300,120,240,120,300
United States,21088405,Atlanta,6/4/2022 10:06:00 AM,Detailed description of the incident #21088405,check and advise,F95,30324,GA,AFRD Station 29,Atlanta,30324,0.229172486,Point,Point,300,120,240,120,300
United States,22002785,Atlanta,7/12/2022 7:23:00 PM,Detailed description of the incident #22002785,grass/brush fire/outside burning,F35,30324,GA,AFRD Station 29,Atlanta,30324,0.891905346,Point,Point,360,60,240,120,300
United States,21066883,Atlanta,3/20/2022 2:18:00 AM,Detailed description of the incident #21066883,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.361590114,Point,Point,360,0,240,120,300
United States,21003338,Atlanta,11/21/2021 1:19:00 AM,Detailed description of the incident #21003338,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.474531022,Point,Point,360,60,240,120,300
United States,21064878,Atlanta,3/12/2022 4:01:00 AM,Detailed description of the incident #21064878,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.394446635,Point,Point,360,420,240,120,300
United States,21091944,Atlanta,6/20/2022 5:20:00 AM,Detailed description of the incident #21091944,grass/brush fire/outside burning,F35,30324,GA,AFRD Station 29,Atlanta,30324,1.099513468,Point,Point,420,240,240,120,300
United States,21074870,Atlanta,4/22/2022 6:23:00 PM,Detailed description of the incident #21074870,grass/brush fire/outside burning,F35,30324,GA,AFRD Station 29,Atlanta,30324,0.640977266,Point,Point,420,300,240,120,300
United States,22006419,Atlanta,7/30/2022 10:31:00 AM,Detailed description of the incident #22006419,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.864296863,Point,Point,420,0,240,120,300
United States,21093059,Atlanta,6/25/2022 10:23:00 AM,Detailed description of the incident #21093059,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.515546636,Point,Point,420,60,240,120,300
United States,21052810,Atlanta,1/27/2022 9:48:00 PM,Detailed description of the incident #21052810,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.806786227,Point,Point,420,60,240,120,300
United States,21057555,Atlanta,2/13/2022 4:21:00 AM,Detailed description of the incident #21057555,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,1.137093914,Point,Point,420,60,240,120,300
United States,21091175,Atlanta,6/16/2022 11:52:00 PM,Detailed description of the incident #21091175,odor of gas/smoke or unknown,F93,30324,GA,AFRD Station 29,Atlanta,30324,0.891905346,Point,Point,420,60,240,120,300
United States,21003920,Atlanta,11/23/2021 4:13:00 AM,Detailed description of the incident #21003920,grass/brush fire/outside burning,F35,30324,GA,AFRD Station 29,Atlanta,30324,0.666608087,Point,Point,480,60,240,120,300
United States,21001248,Atlanta,11/12/2021 7:27:00 PM,Detailed description of the incident #21001248,grass/brush fire/outside burning,F35,30324,GA,AFRD Station 29,Atlanta,30324,0.494217783,Point,Point,480,120,240,120,300
United States,21077381,Atlanta,5/3/2022 8:12:00 PM,Detailed description of the incident #21077381,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.875735492,Point,Point,480,0,240,120,300
United States,21056054,Atlanta,2/8/2022 5:57:00 AM,Detailed description of the incident #21056054,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.139016088,Point,Point,480,60,240,120,300
United States,21080571,Atlanta,5/19/2022 10:24:00 AM,Detailed description of the incident #21080571,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,1.595004576,Point,Point,480,60,240,120,300
United States,21071225,Atlanta,4/7/2022 1:53:00 AM,Detailed description of the incident #21071225,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,1.327357446,Point,Point,480,120,240,120,300
United States,21042249,Atlanta,12/22/2021 4:53:00 AM,Detailed description of the incident #21042249,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,1.135165351,Point,Point,480,120,240,120,300
United States,21072510,Atlanta,4/12/2022 10:24:00 AM,Detailed description of the incident #21072510,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,1.546194358,Point,Point,480,240,240,120,300
United States,21091739,Atlanta,6/19/2022 3:44:00 AM,Detailed description of the incident #21091739,odor of gas/smoke or unknown,F93,30324,GA,AFRD Station 29,Atlanta,30324,0.833647410,Point,Point,480,60,240,120,300
United States,21080056,Atlanta,5/16/2022 7:45:00 PM,Detailed description of the incident #21080056,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.667782405,Point,Point,540,0,240,120,300
United States,21052629,Atlanta,1/27/2022 9:41:00 AM,Detailed description of the incident #21052629,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.857597672,Point,Point,540,0,240,120,300
United States,22001462,Atlanta,7/7/2022 12:42:00 AM,Detailed description of the incident #22001462,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.640159328,Point,Point,540,60,240,120,300
United States,21091205,Atlanta,6/17/2022 4:51:00 AM,Detailed description of the incident #21091205,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.629516704,Point,Point,540,60,240,120,300
United States,22006542,Atlanta,7/31/2022 2:40:00 AM,Detailed description of the incident #22006542,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.875735492,Point,Point,540,240,240,120,300
United States,21004685,Atlanta,11/26/2021 5:16:00 AM,Detailed description of the incident #21004685,fire (garbage/trash/dumpster),F33G,30324,GA,AFRD Station 29,Atlanta,30324,0.713472081,Point,Point,600,120,240,120,300
United States,21060837,Atlanta,2/24/2022 8:45:00 AM,Detailed description of the incident #21060837,grass/brush fire/outside burning,F35,30324,GA,AFRD Station 29,Atlanta,30324,0.793615049,Point,Point,600,120,240,120,300
United States,21053240,Atlanta,1/29/2022 12:48:00 PM,Detailed description of the incident #21053240,grass/brush fire/outside burning,F35,30324,GA,AFRD Station 29,Atlanta,30324,1.047891370,Point,Point,600,240,240,120,300
United States,21093964,Atlanta,6/29/2022 1:58:00 AM,Detailed description of the incident #21093964,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.237881491,Point,Point,600,60,240,120,300
United States,21058933,Atlanta,2/17/2022 4:28:00 PM,Detailed description of the incident #21058933,grass/brush fire/outside burning,F35,30324,GA,AFRD Station 29,Atlanta,30324,0.891905346,Point,Point,660,420,240,120,300
United States,21092164,Atlanta,6/21/2022 3:19:00 AM,Detailed description of the incident #21092164,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.838877759,Point,Point,660,0,240,120,300
United States,21079901,Atlanta,5/16/2022 6:23:00 AM,Detailed description of the incident #21079901,fire alarm (assembly),F3A,30324,GA,AFRD Station 29,Atlanta,30324,0.846394421,Point,Point,660,60,240,120,300
